11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS980HYW	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS619VEE	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS349ULG	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS204NMW	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS667AAA	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS511YCF	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS639AAA	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
11/5/19	David Gorkin	NA	NA	NA	NA	NA	NA	K562_ENCBS674MPN	Homo sapiens K562 cell line	human	cultured cells	Other (please explain in notes)	Other (please explain in notes)	NA	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	Other (please explain in notes)	pseudosample, data downloaded from ENCODE	NA		Other (please explain in notes)	NA
